deviceid,_c1
odc4b33ebd044aadbe512ac6eaf1c60cf48624a9c,5475721160b26f6ceaf8fb6f
odc4ee107d36ed802f2ee18c19dd3d5a230c3dd92,5469c13760b24450cc224f64
odc4efa0d6e31a0578155d923a12a6aab1bd796c9,5469955f60b2913fb93ec4c4
odc523832aeaf2618f9c7306ba216aa47964cbcf0,5469955f60b2913fb93ec4c4
odc52dd1a6a16c896b46aff2f4045ba194f7ad745,5469955f60b2913fb93ec4c4
odc53cff7afa296d3d8b71f860ab03eba71ee0d5a,5475721160b26f6ceaf8fb6f
odc62e452225d9c7062ebfc418827963bade3bf94,545b27fd60b2f5ebb9e2c047
odc6aad50f09d83466a7c8c19b4f58af01f853ca1,545b27fd60b2f5ebb9e2c047
odc6c19004a324f817e08336dbe6460d284897ec4,545b27fd60b2f5ebb9e2c047
odc6f047f80c5d80aab0fedd49675b22c24d9c75a,5469955f60b2913fb93ec4c4
odc71b0460ac2b65be8042a5f366035961286d8fe,5469955f60b2913fb93ec4c4
odc78d18a19b19b7a4db2936bd0b8816ed0d69d39,5469c13760b24450cc224f64
odc79688d78f8267708a50e7a7a44557c0fc00a3c,5469c13760b24450cc224f64
odc82d618c0f8fa103bc3dc111ce352d9ef703d9a,5475721160b26f6ceaf8fb6f
odc862476162490b3d85186927520ed5a08f31571,5469955f60b2913fb93ec4c4
odc86311a1ec1c1ba17c443b627c9a9eb9f27346a,5469c13760b24450cc224f64
odc89d37cc766da3a9dc2c9664ee7d225e9b26043,5469c13760b24450cc224f64
odc8ba859f49bd6f10bc7ddb1d5b969c42fc74ab5,5475721160b26f6ceaf8fb6f
odc925c2c8f25cc661d16286ddadb7d8b247a7cce,5475721160b26f6ceaf8fb6f
odc99fbd8d04fb7d1e1f26d2a293cad633548699f,5469955f60b2913fb93ec4c4
odc9eb7f2114fcfad676f9bcd46adf19f807149c7,5469955f60b2913fb93ec4c4
odca6255a55475e2659a03d35bc660e4ab815933d,5475721160b26f6ceaf8fb6f
odca89ea3998564a03a38ef3529d8880450a351b3,5469955f60b2913fb93ec4c4
odcaa27b405cccc1f3f381e2707f92959b35e12f4,5469c13760b24450cc224f64
odcaac6e47746eaca4f7a5fbbbca8456d87a49899,5469955f60b2913fb93ec4c4
odcc80134042be54aa2d823613857453118e4f6da,5469955f60b2913fb93ec4c4
odccfd989778786252fbfdfdefc3c60f6167b5ff1,5469c13760b24450cc224f64
odcd0cff6ae8c86fc6b61e587e074161f36e3040e,5469955f60b2913fb93ec4c4
odcd0efeb520821d0cad6f797fc8b9589bb159aad,5475721160b26f6ceaf8fb6f
odcd3b2ba021596a2e5eb9023bd98d02bd60963f3,5469955f60b2913fb93ec4c4
odcd6c322fc8a69c8285c1b75f590ae0ae5f7b66f,5469955f60b2913fb93ec4c4
odcd891f210ff8ff8ff99f2e2ea442242fd73e2d9,5469955f60b2913fb93ec4c4
odcda507f9f38ec6189ba0297c23b69e77e0662a3,5469955f60b2913fb93ec4c4
odcdc084a83d645308d98cf38ecd6dd74acb89716,5469955f60b2913fb93ec4c4
odce7cef55a492d1f7f0da40b9047ff118edfe3e0,5469c13760b24450cc224f64
odcebc27029bfea171bc17832f95a89b2dafc19de,5469955f60b2913fb93ec4c4
odcf0615630e1848fca162ea65265620d864f9eab,5469955f60b2913fb93ec4c4
odcf17655c22f1c4bbe5f9ed2fe09a3c2f0e09928,5469955f60b2913fb93ec4c4
odcf584b23c5a04a3737a91b7cb74c3296f06778d,5469955f60b2913fb93ec4c4
odcf61016c2d4ccff40993d35c697d7ccf1a2a9d1,5469955f60b2913fb93ec4c4
odcf6acbe5552e8054f3de3413c5fa19173906129,5469955f60b2913fb93ec4c4
odcf8d78151fafa272e8295b28827d7cf057763ff,5475721160b26f6ceaf8fb6f
odcfb4219184095fa24712d5d9af0c898413f6f26,5469955f60b2913fb93ec4c4
odcfbbf5c9a8e33c77f3cb2cd0b0167ddb6cd4c02,5469c13760b24450cc224f64
odcfc54c090c846087c3aa6f9b6819d1a7dcaf082,5469955f60b2913fb93ec4c4
odcfdfa1bae26188b1d6e8e7fe11159c86a3a26d7,5469955f60b2913fb93ec4c4
odcfe9bc10a0c0f090131fbc5926cd20f2a2b2d71,5469955f60b2913fb93ec4c4
odd003459cb6df0e654851c76affd5cb2bbdc6726,5469c13760b24450cc224f64
odd069e4c4b4999d6cd86068fbfc845c8ea25c203,5475721160b26f6ceaf8fb6f
odd06c2a7d3285418120f9fb7c7bfe7a57cb135df,5469955f60b2913fb93ec4c4
odd07a2abe344bc57a055ae802d96cf22497514a7,5469955f60b2913fb93ec4c4
odd0f5c41754a074dd1d621f3b337f01af0465f4b,5469955f60b2913fb93ec4c4
odd100d32e893cc3a76104f03ec85dd49877f23ad,5475721160b26f6ceaf8fb6f
odd1839230877152d3d619e734cfa5a7b9f2df7d0,5475721160b26f6ceaf8fb6f
odd1e4729aac8aef668df6fca8f10f7b8f9d294d6,5469955f60b2913fb93ec4c4
odd21d659440609a5779110effb59c40688b642d8,5469c13760b24450cc224f64
odd2738309809b79e0e1304ea51287e142afbacf3,5469955f60b2913fb93ec4c4
odd2a03729c3e60d77f0b13fb494d70efeef7d003,5475721160b26f6ceaf8fb6f
odd2a118d52901bf0f20c76faa59a7ec5a60533e2,5475721160b26f6ceaf8fb6f
odd2a89742d09647497956303b30672f33a192c8e,5475721160b26f6ceaf8fb6f
odd2fa4a03626acec7672cbd44148c9c39fd6044a,5469c13760b24450cc224f64
odd2fd8c13d0bfe6002fb87fef8f37109e68d47bc,5475721160b26f6ceaf8fb6f
odd365f14238851caaa1489dd854dadf628b074fb,5469955f60b2913fb93ec4c4
odd3919b7d5fe814ea8e3cc81c05387e28a78f3fe,5475721160b26f6ceaf8fb6f
odd45b1532e89bc499c9a385c211a91c982f32197,5469955f60b2913fb93ec4c4
odd4c3f388258de2fef98fdb20c3e3efcd4c9f082,5469c13760b24450cc224f64
odd4cc5794cbd6c455ffa6225c110fc45b798108d,5469955f60b2913fb93ec4c4
odd4f53c5c92d3ee93dbd1ecc992f69446abd24dc,5475721160b26f6ceaf8fb6f
odd51c85cc66f8f2692b5370addc0b601b54c2dc1,5469c13760b24450cc224f64
odd59c994f9b8fb34fdd90a30f49e4885af840cc1,5469c13760b24450cc224f64
odd5aa67e2642927745df1dc55fbe3620a8295b24,5469c13760b24450cc224f64
odd5c96b383cb540fe367609ad913b0b4d017225b,5469955f60b2913fb93ec4c4
odd5f96879ad76c4fa7ee798a1135fab571dcfe17,5469955f60b2913fb93ec4c4
odd66837a7e5873ff4919996c36b5096ec82c157e,5469955f60b2913fb93ec4c4
odd6e03168b415392d5115635b8de47a029836681,5469c13760b24450cc224f64
odd7015b86f4a93ea824acd9fc0d8f8eddc9cdaa7,5469955f60b2913fb93ec4c4
odd71ab3a7f3bdd11d55b7454e8eb94fb84b2687e,545b27fd60b2f5ebb9e2c047
odd73225c9062dd0d1ee1ebee435a38df31b6f469,5469955f60b2913fb93ec4c4
odd7541e0e8d16290b81a78500ed08d6f6d63836a,5469955f60b2913fb93ec4c4
odd7f2f238698bd65fb47873052e65205da9a92a9,5469c13760b24450cc224f64
odd7f963495897545acac51417413014805d5cf6d,5469c13760b24450cc224f64
odd827b2bcc06d95ed34884b8d9a063ee3d36ceac,5469955f60b2913fb93ec4c4
odd849aee7869e5a5364f5e42e1c29d9f706aeef2,5469955f60b2913fb93ec4c4
odd867e5be2a2cadc9dd8d1a6c736853dd94f9ca0,5469955f60b2913fb93ec4c4
odd87a9427bcb971cc4cee347ff9bd9571e8cbbf0,5469c13760b24450cc224f64
odd986bd708e1c4e9905de35fa9b8a91e4d5aeddb,5475721160b26f6ceaf8fb6f
odd99b596ae748445ab2b8754d3b3fedcfc251881,5469c13760b24450cc224f64
odd99bd5841e238db2ec4a38ee9693d9f02fce97e,5469955f60b2913fb93ec4c4
odd9dce2f02b110449cea4c23baa06cb75a3f1c01,5475721160b26f6ceaf8fb6f
odda36b8b047b46ea09399931768415d646dee78d,5469c13760b24450cc224f64
odda726675077e03835dbf7a1697af2822725ceb6,5469955f60b2913fb93ec4c4
odda8e76a6214d980796964b430d13d22cab9498d,5469959a60b2913fb93ef156
oddabd870bf75567aa6e3050b962b48aaf46e4d53,5469955f60b2913fb93ec4c4
oddb015d9b2da487c1f18857b8235fc2d93d93766,5469c13760b24450cc224f64
oddb13bf3b116ee1ba89bb70736bff32b7832db1d,5469955f60b2913fb93ec4c4
oddb33f99faac524146aacb1b3f08b774fec14e98,5469955f60b2913fb93ec4c4
oddb6a0059c186d3b2dc7da8857db4a4e972cd2d9,5475721160b26f6ceaf8fb6f
oddbf5815d141c451fe224f07792cdcb381dc8ec9,5475721160b26f6ceaf8fb6f
oddc0dd9d7bf9620566226ab210e7075544663c62,5469955f60b2913fb93ec4c4
oddc45d29be7c55c4b5275421bf5b3a720de899a5,5469955f60b2913fb93ec4c4
oddc74cabe4dcecfb514dca8d772f55d98412acb9,5469c13760b24450cc224f64
oddc9912bb1751cddaf0e4b282f55a7d913af9931,5469c13760b24450cc224f64
oddcffbe71a83f39be4357de5248e8505c5d94857,5475721160b26f6ceaf8fb6f
oddd08e63ba9401bac51a93d1590a6f9c73efd437,5469955f60b2913fb93ec4c4
odddaffa798c89f7c303750edf92af36f0bedc68d,5469955f60b2913fb93ec4c4
odddb26252bcc9454430ee2da884bc72855eae654,5469955f60b2913fb93ec4c4
odddd4038f5d399370a6be9d86cbe74aa28056996,5469955f60b2913fb93ec4c4
odddf762e514552cfdff6929e3bba7c44f57e3d47,5469955f60b2913fb93ec4c4
odde4a6b8cba2204c3a5c904e36ef9684f82fd8bd,5475721160b26f6ceaf8fb6f
oddeaa83c1618f5189926aaa99fb232ee6039bf4c,5469955f60b2913fb93ec4c4
oddeb34bf1f89e6b08fa7eac6657130e21b484638,5469955f60b2913fb93ec4c4
oddeb3a936e23323b1d39254f870e89696db2abbd,545b27fd60b2f5ebb9e2c047
odded818f6988407b980ca28d7aa3980c7930a68e,5469955f60b2913fb93ec4c4
oddf4812ce0c10bd7cb2206400829d58ecddef815,5469955f60b2913fb93ec4c4
oddfa9d9207cc1df24ebe1ddd07c9a1cb3ee64193,5406b40260b21a2299525fe8
ode0828b5d9236a1072666d48ea7a942d47bf0ce3,5469955f60b2913fb93ec4c4
ode0a77723eb149405471770f829e453c2327b4ba,5469955f60b2913fb93ec4c4
ode0a77ce693d46174c1457c43609530c02120adb,5475721160b26f6ceaf8fb6f
ode180224d10b8176e0e44eebbc875a1ee6480cb3,5475721160b26f6ceaf8fb6f
ode196ace4081a6d4bc9820ef1b67f81a21597ea7,5469c13760b24450cc224f64
ode19e1c3efb87515f4bf1c4f72cd0312a018a973,5469955f60b2913fb93ec4c4
ode1a342ca081f758ed6e40eafc97125c099c11b0,545b27fd60b2f5ebb9e2c047
ode1ac18ad115ba4a4aef0fb356548eb9b5eb816a,5475721160b26f6ceaf8fb6f
ode1b68f17bb6169e7c98b7f191c7654ece88b2a4,5469c13760b24450cc224f64
ode1c952119fd946c6b72d538ef435bfeae9fe972,5469955f60b2913fb93ec4c4
ode1d7954c1c2ed0324a9f073b4f1e9d1a22060e1,5469955f60b2913fb93ec4c4
ode20335f8933ea27cba460719b225f4a723ad7cc,5469955f60b2913fb93ec4c4
ode2180dabbc83ecb4b22f115682558c1295d8d08,5469955f60b2913fb93ec4c4
ode2264069ea8e7cd20b07aa75050cbf71ee32152,5469c13760b24450cc224f64
ode234926400ffea766858d56abea7ec1df4860cd,5469955f60b2913fb93ec4c4
ode272eaba1b9ca2a1832101d6c520b701734d062,5475721160b26f6ceaf8fb6f
ode29530d340e8c3e9c913f8b82a2c3b0557c5382,5469955f60b2913fb93ec4c4
ode2d171ef321c0e115ac40567fa7692903edefbc,5469c13760b24450cc224f64
ode32df28298c625db6f6b7216acf49b1013b2df1,5475721160b26f6ceaf8fb6f
ode33f25f5f818539967a67fc8faa6407897b26e8,5469955f60b2913fb93ec4c4
ode3b853352e0635650f931d63ce88c8534c8830d,5469c13760b24450cc224f64
ode42315a5a50418c5f79300f959df76bf5e9da91,5475721160b26f6ceaf8fb6f
ode4411ccc120c11870edb8c5796d2208b0352a7d,5469955f60b2913fb93ec4c4
ode468911cc63bf9a1612a0eec4fbfa556197f338,5469955f60b2913fb93ec4c4
ode46a53ca74e80bd87811e82e30c299e0a72dae9,5475721160b26f6ceaf8fb6f
ode4890156051ec852ed8cd2d16a395e6fce2e4d7,545b27fd60b2f5ebb9e2c047
ode48dace470f9c7fbe0431c40dad82294ad2399c,5469955f60b2913fb93ec4c4
ode4926cb346d7844bbcabec73ad7f578ee0437ae,5406b3f160b20f5c5abb511c
ode559920d084f708a8fbe53f8aa266df5f06a6fa,5469955f60b2913fb93ec4c4
ode5672922ca6ee385d6d35c8b14cd71f065c25f5,5469955f60b2913fb93ec4c4
ode5857a886174cb7fe5552302579da7d9867d4ed,5469955f60b2913fb93ec4c4
ode5bc5734020a2dee6e36d7dc5839e05859b7540,5469955f60b2913fb93ec4c4
ode5c9ad76dd42099c689373f3306da2e10b0ade5,5469955f60b2913fb93ec4c4
ode65cd2e60bc827a11b07680516c405488427046,5469955f60b2913fb93ec4c4
ode6656e528404f8d37ea144c530e92f7bfb14169,5469955f60b2913fb93ec4c4
ode66db7425d07900ddc9336e612d1c34d76c7f14,5469955f60b2913fb93ec4c4
ode6d692f49ada2990e70675440ab675cbf3b3262,5469955f60b2913fb93ec4c4
ode767b331d2c8684a6230d5abd8189533d027f2e,5469c13760b24450cc224f64
ode7b859a1095bed24d35647795abdd5412b3c721,5469c13760b24450cc224f64
ode7cb73e45e14566b00f76a29bea63e9b20a23b2,5469955f60b2913fb93ec4c4
ode7e7059d338663dad8c6158f8e6b9179c3e9413,5469955f60b2913fb93ec4c4
ode82a4cd9d19b9a066daa84a3e5326fb6e22eb90,5469c13760b24450cc224f64
ode8795c2e1b0338bcd8a1dc9b70cebecf9cebe9e,5469955f60b2913fb93ec4c4
ode8d766ef3241e8aca75398accf3df2d6f480c30,5469955f60b2913fb93ec4c4
ode961ae30e6f1dcd938c2cf96c0ddbc92339dad9,"5475721160b26f6ceaf8fb6f,5406b40260b21a2299525fe8"
ode97734918ed1774b596585f889ff9f1d330fcb0,"5469c13760b24450cc224f64,5469955f60b2913fb93ec4c4"
ode986356cf71c08de5d43bd604d9d5a6ada3888f,5469955f60b2913fb93ec4c4
odea2cb110afdc0e290de30086494f641adaf54ae,5469955f60b2913fb93ec4c4
odea4716cadf2f1f5ce52aae5f7606e2ce2139142,5469c13760b24450cc224f64
odea893aaa52fb5a24a749031c0724270bb889702,5469955f60b2913fb93ec4c4
odeadd011b3536cd54721876ff35c193e36a10ac9,5469c13760b24450cc224f64
odeae9b56f1e92f3f8070f154c9978c3fbc1d2593,5469c13760b24450cc224f64
odeb165b820d005a052d5590cd4c9970a04aef2e4,5469955f60b2913fb93ec4c4
odeb690234cf93ff646d2659e02c302b8c50e523a,5469955f60b2913fb93ec4c4
odeb6903f78bddfca0b51c7ae292f9fca1addbce1,5469955f60b2913fb93ec4c4
odeb8b9c1ae6f680808d4322314cd4254c50bc642,5469955f60b2913fb93ec4c4
odeb92d00febd56aaf0606f57f8bc607a6b24db2f,5469955f60b2913fb93ec4c4
odeba973fb57f8b035fc1ed7e8ca446d9e61b37a2,5469955f60b2913fb93ec4c4
odebbc1ccc1472119e1f90cd05d02bc4d9c808dd6,5469955f60b2913fb93ec4c4
odec3e8fe430ce141bd2f7bce889a953563894fa3,5469955f60b2913fb93ec4c4
odec7e61cb377c9cd7f16e06c3f0e0a23aa7b52fd,5469955f60b2913fb93ec4c4
odec921d05376a22ad561b292aae1ce9cc0a6a249,5469955f60b2913fb93ec4c4
odecc1df5f247838ced925f1ca88f457dcaaa7f62,5469955f60b2913fb93ec4c4
odeccc275d9e36867f60034a2b3575e154b4dc3c7,5469c13760b24450cc224f64
odece342e71070e27437ec73cb0515d92897eb00c,545b27fd60b2f5ebb9e2c047
oded22eb1e7de55b023c19dda427e31fbbf5f173d,5469c13760b24450cc224f64
oded7547bd9f9801a5313be7a06dacac7745889bc,5475721160b26f6ceaf8fb6f
oded756a3ef077a1c618bc2928d5b602a4dfc4304,5469955f60b2913fb93ec4c4
odedc429aefefe24707c1ad17e8f2a2bdb0dd97bd,5475721160b26f6ceaf8fb6f
odedf74063be04d4e042e09d0635be1b3284dff5e,5475721160b26f6ceaf8fb6f
odee158a3b02b41c5f707a67da710ef6c48e1882c,5469955f60b2913fb93ec4c4
odee34f3cee30eb71a20b806c3b49f0ec9ab444f2,5469955f60b2913fb93ec4c4
odee4c1d10aefd0ef855c7a390b2f84dcc48c9117,5469955f60b2913fb93ec4c4
odee6423b4342a33f3b4fa03636f1e1ec2336e5c6,5469955f60b2913fb93ec4c4
odee9f5656bdfddd479e0860fc203f12b22c3d2bf,5475721160b26f6ceaf8fb6f
odeea65eb3050d1e7f0410071bd711a434b963a47,5469c13760b24450cc224f64
odeeb392af397d9d249ac8c85fc77abdd8e5f13c3,5469955f60b2913fb93ec4c4
odeef50b88bece719667f32cfc35a375189a79da0,5469955f60b2913fb93ec4c4
odef7c2e3c68ec0747cb0af976baf323d585cc7c7,5475721160b26f6ceaf8fb6f
odef7c6110302e62bb8025a1673c250cc15eec0f4,5469955f60b2913fb93ec4c4
odef8097eb9e22c25797032606ebde62d8689919b,5469c13760b24450cc224f64
odef851c2d8b337edf6f7522afb78358ff451ce53,5469955f60b2913fb93ec4c4
odf0019ffa5ef6a9a16d4ebb5ad9a4512fce25f28,545b27fd60b2f5ebb9e2c047
odf0ebe17c88da75023b226cf11ca14bae7c21961,5469c13760b24450cc224f64
odf13a595b9e321206bcfa8e5e03a0001dac106f5,5475721160b26f6ceaf8fb6f
odf2beb7c9ddf3bcc65d38719d2030a462a940baa,5469955f60b2913fb93ec4c4
odf2fb0ecc5fb7d5c44502a44761eca8a881a7ec1,5469955f60b2913fb93ec4c4
odf2fbe1d0ef977b8aae7324a50406f43218409f5,5475721160b26f6ceaf8fb6f
odf30c80c8b8657c1639f01d487ef855306fa139d,5469955f60b2913fb93ec4c4
odf397d2b865b5189f1643d07f591ee5eb0b114e0,5469955f60b2913fb93ec4c4
odf3edc2adb0bde7d58f85a7c751982fe8e17f5f6,5469c13760b24450cc224f64
odf3fd852b4bd3b6bcefd44c1782d25226f97dcaf,5475721160b26f6ceaf8fb6f
odf4064f14acd220b9e5f8d867de951e76b813358,5475721160b26f6ceaf8fb6f
odf49e68a5ab28723b2d38ba26051941e6e820d7b,5469955f60b2913fb93ec4c4
odf4da637e050c17baa068565ade923fb96f3fd97,5469955f60b2913fb93ec4c4
odf502bf1beb3a5cc3af80192a4b5144eef900a4b,5469c13760b24450cc224f64
odf5223e8727a01f2afbc97a007fb2d9637b02c4f,5475721160b26f6ceaf8fb6f
odf534e33394e66c685466e1ba0b97e855ddf0477,5469955f60b2913fb93ec4c4
odf5801b954933103c2f9ca49722a0637d26c3d4e,5469955f60b2913fb93ec4c4
odf592f5a83f36d2bcb23c953f479f3caa7807d0d,5469955f60b2913fb93ec4c4
odf65b1ed40d003edf4d055a4eb8050c882eb79a4,5469c13760b24450cc224f64
odf666c8808fd9fdb07b23f0e1188d2cdfcb750d4,5469955f60b2913fb93ec4c4
odf6b5f1854e9af3b750b1a23da244e5b518490a1,5469c13760b24450cc224f64
odf70994c3bb7ab84756ab1924d60c6c9dfe0b75f,5469955f60b2913fb93ec4c4
odf73414a49c26fe9875979f187234c4a9df05248,5469c13760b24450cc224f64
odf7cbb64babd4edeeddf9de2e080945bd0112b98,5469955f60b2913fb93ec4c4
odf802588307a1464ef15e5d9aa4b59d770f9ea23,5469955f60b2913fb93ec4c4
odf891a41d6b551db882ba174983f2cdb74988b93,5469955f60b2913fb93ec4c4
odf8e9de99dd1876fd4dc640c983bc730eefe331f,5469955f60b2913fb93ec4c4
odf90ea7b0d3b5d3aafaa5b38a19a84dfbd067f8c,5475721160b26f6ceaf8fb6f
odf97fb13c5a2d2be106d78d61ea52b3ad555599e,5469955f60b2913fb93ec4c4
odf993853af1fea93e1021da37ad13cd2af2521a6,545b27fd60b2f5ebb9e2c047
odfa90dd3311cdf1fddbff3cdca190555bba52306,5469955f60b2913fb93ec4c4
odfab94f4f97e7bff266b292a18c6560dd794b033,5469955f60b2913fb93ec4c4
odfabc40f1643d940179727e1ef42399703f5b2f8,5469955f60b2913fb93ec4c4
odfb763c2318a4718479bcba57a78382ed01ff714,5469955f60b2913fb93ec4c4
odfb79e1979efe6340b00e53f72f68435597ea6da,5469c13760b24450cc224f64
odfbaaf670d46d8e8733571aefe4fae56bab37ce2,5469955f60b2913fb93ec4c4
odfbde6bec37142231bb4cbdd457c43d684e3be3d,5469955f60b2913fb93ec4c4
odfbf3ed6d51bf6e1c06a06ba868310270fafbcdd,5469c13760b24450cc224f64
odfc0a454722c9763aed5f8b509d3034c7488115e,5469c13760b24450cc224f64
odfc61fab5f35c5058c3b0be926b2938f268cbe72,5469955f60b2913fb93ec4c4
odfc65887ae36270f560fc3e0f7ff8f4b1826e608,5469c13760b24450cc224f64
odfcf7b00b9682e6ccda6eeff00f60c5216c88b0e,5475721160b26f6ceaf8fb6f
odfd2b2709cbcea195d030da6d72a3033cfdcf4c2,5475721160b26f6ceaf8fb6f
odfd379e449be58d8899a73cec2da845a3251b6ad,545b27fd60b2f5ebb9e2c047
odfd80317fc71f5052ac7ab424dffe0242c262f8e,5469955f60b2913fb93ec4c4
odfdbea0b9a4d00ed310a8c5c8ed49b29c541d678,5469c13760b24450cc224f64
odfe6ea7ddf9c8e5cdf8d8d266afa589f4ccef125,"5469c13760b24450cc224f64,5469955f60b2913fb93ec4c4"
odfe7ef1e137a4697b4d5ced301156667a25644b2,5469955f60b2913fb93ec4c4
odfe8b1483b4511ec1056ab8858e36058629cfa06,5469955f60b2913fb93ec4c4
odff0eb00b22b4c274d9b6fd7da2dca4b69c1a93c,5469955f60b2913fb93ec4c4
odff111e323e18da144d4956e7a97f8647dbeaaf7,5469955f60b2913fb93ec4c4
odff169bf27c44e7ecfdfca870e4349f3ba5ecdd6,5475721160b26f6ceaf8fb6f
odffa801bdd999e5c7218d71af70a5dd241c82a33,5469c13760b24450cc224f64
odffb4e314b01c031e8101253b4f5d7a6f75f6f99,5469955f60b2913fb93ec4c4
odffb6b3bc9f6750ea635dafec48581560a394432,545b27fd60b2f5ebb9e2c047
oe0029c1e33ec3a1f401f34295f99a51d35d0890d,5469c13760b24450cc224f64
oe006094922f92ee84e074bf3e34324470004e423,5469955f60b2913fb93ec4c4
oe00bd14dbcb2a98752c84669c7ac46730340c818,5469955f60b2913fb93ec4c4
oe00cb2fd7c333c5032197f53a15112e517340262,5469955f60b2913fb93ec4c4
oe00ddbd7f6977e612e30081cde67720faf5681ab,5469955f60b2913fb93ec4c4
oe011390ca825cb94172d7d35a22f0532d1c966e3,5469955f60b2913fb93ec4c4
oe02565391d148af524d95c0902b8edb241740df7,5469955f60b2913fb93ec4c4
oe02a463afabc01db854be76dcc89426a3a9a84e0,5469955f60b2913fb93ec4c4
oe02cf48a51cc1be198fd12d6a238677a85b53920,545b27fd60b2f5ebb9e2c047
oe02cf53d07d8a872873526c4a820ac6416bb393e,5469955f60b2913fb93ec4c4
oe030bd285273baf7b4b5a562df993c3ce17f6568,545b27fd60b2f5ebb9e2c047
oe03277bf7a2e202d2eaf785ffc0acccd5cebff53,5469955f60b2913fb93ec4c4
oe0338409b0faaf4a533268aaca6584c6da890dd8,548ea34d60b20178a888a9c9
oe03944c292b006669c8cadfa9e024367091ba824,5469955f60b2913fb93ec4c4
oe039d2b33ad51459e442f5f0fc9021de1915c2dc,5469c13760b24450cc224f64
oe03c8b3f57d37d4e37ae45d22f1d5a5259a9d693,5475721160b26f6ceaf8fb6f
oe03f1045041e684bcdf9b9d6e1e445119cf2335e,5469c13760b24450cc224f64
oe03f141b5effbb48388993408a307c21ab8a65e8,5475721160b26f6ceaf8fb6f
oe04396f0425968aaa4473ee921c9200c06b9b592,5475721160b26f6ceaf8fb6f
oe044677fcb67f4b58b44a0744df29fa33e4058f1,545b27fd60b2f5ebb9e2c047
oe0447dec40ffd5dbd5b2f523ff491c5367bc7224,5469c13760b24450cc224f64
oe04a15330d0c3db4719c12c5e773d24fbea3e282,5475721160b26f6ceaf8fb6f
oe04bb0e02c4acdad6210b3b27f7286cdff4f051c,5475721160b26f6ceaf8fb6f
oe0511d96843af87c1f43e1ad9a4a54eab24bb0f7,5469c13760b24450cc224f64
oe058e95745efc3784c6dd1de105bdf8cd72f435c,5475721160b26f6ceaf8fb6f
oe05da2e3aca4851a392e5c805c9a11acc26b9714,5469955f60b2913fb93ec4c4
oe061fba9581c706fc1a12199100713285d458ed7,5469955f60b2913fb93ec4c4
oe062761856ee5367b70b49f7ca82af0a326eee84,5469c13760b24450cc224f64
oe06a6566a9e3759551a10809baae3c869581203f,5469959a60b2913fb93ef156
oe06ac2bb0685c0c5403d7436c0f89f9e99f68b33,5469955f60b2913fb93ec4c4
oe0748000009b97491759db1c18e8c394a6074917,"5475721160b26f6ceaf8fb6f,5469959a60b2913fb93ef156"
oe078067868354bb8ba47aaee4e1c78cfa9ba86d1,5475721160b26f6ceaf8fb6f
oe07e778b44535e2ea26f68168241a2750324c5f0,5469955f60b2913fb93ec4c4
oe07f1a7e25b30056f9ac5ac92c186f58e629e9bc,5475721160b26f6ceaf8fb6f
oe08295c9213f91484d29de7755bdadb431064a91,5469955f60b2913fb93ec4c4
oe086e25d9e89ca0a22d4ce3f981620e316167a41,5475721160b26f6ceaf8fb6f
oe08c6b2b1caf14acba934847e2bb11fe5dcf1abe,545b27fd60b2f5ebb9e2c047
oe09341210524da734f48e6eed8c035844e57a603,5475721160b26f6ceaf8fb6f
oe0987388c3b10d49144574f659beab92e6a59c10,5475721160b26f6ceaf8fb6f
oe098eb54f488b65cea4ea5af02fafc226ed530af,5475721160b26f6ceaf8fb6f
oe09b42dd721cee6b5dff7783a9f037651d9df9b1,5469955f60b2913fb93ec4c4
oe09c1439782b9bcd43bad086b0c17fd25aa5bcb3,5469955f60b2913fb93ec4c4
oe0a6154bc2bee5553b78c32a9f13c6774ae1af03,5475721160b26f6ceaf8fb6f
oe0a71e1f99d6194e62ad933d316ee83bddc28309,5469955f60b2913fb93ec4c4
oe0a8d8e62bb00784c2bea43bc1a4aae3121b0a15,5469955f60b2913fb93ec4c4
oe0a981be594b7580deb60ddd5dc793bb463c1716,5475721160b26f6ceaf8fb6f
oe0abc9724bdb57c65e5e7347c0a0e0621531efac,5469955f60b2913fb93ec4c4
oe0ada9528eef664dce88bf2177778a5a793880f1,545b27fd60b2f5ebb9e2c047
oe0ade28d338a086849c247b942190719c842680a,5469c13760b24450cc224f64
oe0b55a6f9691c171eef1ae4722b6935a1d530dc8,5469955f60b2913fb93ec4c4
oe0bf910cc3f5915d205ea77ce6054d8c7e1ace42,5469c13760b24450cc224f64
oe0bfbdf6f3f166021c84991e7ddc56f7b3068069,5469c13760b24450cc224f64
oe0c1505bcdfb2371d861c6041e3354b69259a5d2,5469955f60b2913fb93ec4c4
oe0c1996ffa798050a7918afb3b449d1633bd5072,5475721160b26f6ceaf8fb6f
oe0c27bb938cb933d97d335a695b1e81970680142,5469955f60b2913fb93ec4c4
oe0c28afec18601f61273d5d2b95882fc5293c4fd,5469c13760b24450cc224f64
oe0c2e9ed27cb73c8588bdc49b63121d62152a25c,5469955f60b2913fb93ec4c4
oe0c8d85fcfbf289c7d74c09f4ad8961768d8c95b,5469c13760b24450cc224f64
oe0c8f83acc757c55fd5a7ef05444ce8017833402,5475721160b26f6ceaf8fb6f
oe0ca84802bcf444c907c9506f935b33a603e6a79,5469c13760b24450cc224f64
